Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Segment;Postal Code;Product ID;Sales;Quantity;Discount;Profit
5322;US-2023-162558;02/10/2023;05/10/2023;First Class;Dp-13240;Home Office;37918;OFF-BI-10003984;34.236;4;0.7;-26.2476
5323;US-2023-162558;02/10/2023;05/10/2023;First Class;Dp-13240;Home Office;37918;FUR-FU-10003691;19.76;2;0.2;5.928
5324;CA-2023-134439;18/09/2023;23/09/2023;Second Class;TM-21010;Consumer;68801;OFF-PA-10004082;15.96;2;0;7.98
5325;CA-2021-119508;04/12/2021;09/12/2021;Standard Class;TZ-21580;Consumer;90712;OFF-AR-10003723;16.9;5;0;6.253
5326;CA-2021-119508;04/12/2021;09/12/2021;Standard Class;TZ-21580;Consumer;90712;FUR-FU-10004270;25.08;6;0;9.0288
5327;CA-2021-152681;17/01/2021;22/01/2021;Standard Class;SC-20260;Corporate;1841;OFF-AR-10003183;6.68;2;0;2.004
5328;CA-2020-130813;06/01/2020;08/01/2020;Second Class;LS-17230;Consumer;90049;OFF-PA-10002005;19.44;3;0;9.3312
5329;CA-2021-120320;05/03/2021;09/03/2021;Standard Class;MV-18190;Consumer;77036;TEC-PH-10000149;31.92;2;0.2;2.394
5330;CA-2022-111941;25/12/2022;28/12/2022;Second Class;BD-11620;Consumer;10035;OFF-BI-10001524;33.568;2;0.2;11.7488
5331;CA-2022-123120;04/09/2022;08/09/2022;Standard Class;CV-12295;Consumer;10011;FUR-FU-10004748;63.94;1;0;24.9366
5332;CA-2022-123120;04/09/2022;08/09/2022;Standard Class;CV-12295;Consumer;10011;OFF-BI-10001460;60.6;5;0.2;20.4525
5333;CA-2022-123120;04/09/2022;08/09/2022;Standard Class;CV-12295;Consumer;10011;OFF-SU-10002503;22.72;4;0;6.5888
5334;CA-2020-103331;26/08/2020;01/09/2020;Standard Class;KB-16315;Consumer;19711;FUR-FU-10001731;10.68;4;0;4.0584
5335;CA-2020-103331;26/08/2020;01/09/2020;Standard Class;KB-16315;Consumer;19711;OFF-PA-10002160;17.34;3;0;8.4966
5336;CA-2020-103331;26/08/2020;01/09/2020;Standard Class;KB-16315;Consumer;19711;OFF-PA-10002659;3.38;1;0;1.5548
5337;CA-2021-169278;21/05/2021;25/05/2021;Standard Class;ME-18010;Corporate;98105;OFF-BI-10001636;26.976;4;0.2;8.7672
5338;CA-2023-111577;16/10/2023;21/10/2023;Standard Class;AJ-10780;Corporate;85254;OFF-PA-10000062;307.776;7;0.2;111.5688
5339;CA-2021-146486;09/11/2021;14/11/2021;Second Class;DV-13465;Consumer;11572;OFF-ST-10002554;244.55;5;0;4.891
5340;CA-2021-146486;09/11/2021;14/11/2021;Second Class;DV-13465;Consumer;11572;OFF-EN-10001509;12.24;6;0;5.7528
5341;CA-2021-146486;09/11/2021;14/11/2021;Second Class;DV-13465;Consumer;11572;TEC-AC-10002018;13.98;2;0;6.0114
5342;CA-2021-146486;09/11/2021;14/11/2021;Second Class;DV-13465;Consumer;11572;TEC-AC-10002637;899.95;5;0;53.997
5343;US-2020-168501;21/11/2020;27/11/2020;Standard Class;JK-15325;Corporate;75220;OFF-EN-10001509;1.632;1;0.2;0.5508
5344;US-2020-168501;21/11/2020;27/11/2020;Standard Class;JK-15325;Corporate;75220;TEC-PH-10004922;267.96;5;0.2;16.7475
5345;CA-2021-112053;11/10/2021;13/10/2021;Second Class;SH-20395;Consumer;14609;TEC-AC-10002550;31.95;1;0;2.2365
5346;CA-2023-108539;21/03/2023;23/03/2023;Second Class;SC-20725;Consumer;90045;OFF-ST-10003208;725.84;4;0;210.4936
5347;CA-2023-108539;21/03/2023;23/03/2023;Second Class;SC-20725;Consumer;90045;OFF-BI-10003981;10.896;3;0.2;3.9498
5348;CA-2023-108539;21/03/2023;23/03/2023;Second Class;SC-20725;Consumer;90045;OFF-BI-10001031;8.544;2;0.2;2.8836
5349;CA-2021-149811;04/01/2021;10/01/2021;Standard Class;CS-12250;Corporate;55125;OFF-BI-10003676;32.34;3;0;15.5232
5350;CA-2021-149811;04/01/2021;10/01/2021;Standard Class;CS-12250;Corporate;55125;OFF-PA-10004082;39.9;5;0;19.95
5351;US-2023-103814;09/12/2023;16/12/2023;Standard Class;LH-16900;Consumer;60068;OFF-PA-10001019;143.856;9;0.2;48.5514
5352;CA-2022-123932;06/09/2022;12/09/2022;Standard Class;YC-21895;Corporate;75217;OFF-PA-10004665;41.92;4;0.2;15.196
5353;CA-2022-123932;06/09/2022;12/09/2022;Standard Class;YC-21895;Corporate;75217;TEC-PH-10002447;329.584;2;0.2;37.0782
5354;US-2022-101616;03/09/2022;06/09/2022;First Class;CY-12745;Corporate;71203;OFF-BI-10000014;87.28;8;0;41.0216
5355;CA-2020-113768;13/05/2020;19/05/2020;Standard Class;AH-10030;Corporate;90004;FUR-CH-10002439;279.456;6;0.2;20.9592
5356;CA-2020-113768;13/05/2020;19/05/2020;Standard Class;AH-10030;Corporate;90004;OFF-PA-10003063;8;2;0;3.84
5357;CA-2022-138037;29/09/2022;03/10/2022;Standard Class;AR-10540;Consumer;94109;OFF-BI-10002982;27.24;5;0.2;9.534
5358;CA-2020-150490;05/08/2020;11/08/2020;Standard Class;SS-20590;Consumer;94122;TEC-AC-10004510;16.36;1;0;1.636
5359;CA-2020-150490;05/08/2020;11/08/2020;Standard Class;SS-20590;Consumer;94122;OFF-ST-10000321;15.78;2;0;0.6312
5360;CA-2020-150490;05/08/2020;11/08/2020;Standard Class;SS-20590;Consumer;94122;OFF-AR-10004602;45.98;2;0;12.8744
5361;US-2023-126060;14/04/2023;18/04/2023;Standard Class;DW-13585;Corporate;28314;FUR-BO-10003433;198.272;8;0.2;-32.2192
5362;CA-2023-100951;09/06/2023;10/06/2023;First Class;NC-18625;Corporate;75217;OFF-ST-10001496;720.76;5;0.2;54.057
5363;CA-2022-122017;29/12/2022;02/01/2023;Standard Class;CD-11920;Consumer;67212;FUR-FU-10000672;70.56;6;0;23.9904
5364;CA-2022-122017;29/12/2022;02/01/2023;Standard Class;CD-11920;Consumer;67212;OFF-AP-10001293;81.96;2;0;22.9488
5365;CA-2020-123477;18/01/2020;21/01/2020;Second Class;DW-13195;Corporate;97477;OFF-AP-10000692;64.864;4;0.2;6.4864
5366;CA-2022-107790;20/11/2022;24/11/2022;Standard Class;EH-13990;Consumer;77041;TEC-PH-10004539;151.192;1;0.2;13.2293
5367;CA-2023-158071;10/06/2023;15/06/2023;Standard Class;BD-11320;Consumer;98103;TEC-PH-10002923;88.776;3;0.2;7.7679
5368;CA-2023-158071;10/06/2023;15/06/2023;Standard Class;BD-11320;Consumer;98103;OFF-LA-10004689;11.56;4;0;5.4332
5369;CA-2023-158071;10/06/2023;15/06/2023;Standard Class;BD-11320;Consumer;98103;OFF-ST-10001228;15.58;1;0;3.895
5370;CA-2023-147403;10/09/2023;13/09/2023;First Class;KH-16630;Corporate;44312;OFF-PA-10003302;85.056;3;0.2;28.7064
5371;US-2023-136721;08/04/2023;12/04/2023;Standard Class;NH-18610;Corporate;48237;FUR-FU-10004665;273.96;2;0;71.2296
5372;US-2023-136721;08/04/2023;12/04/2023;Standard Class;NH-18610;Corporate;48237;FUR-FU-10004188;306.9;3;0;79.794
5373;CA-2021-118738;24/10/2021;30/10/2021;Standard Class;AG-10495;Corporate;77041;OFF-PA-10003177;15.552;3;0.2;5.4432
5374;CA-2021-118738;24/10/2021;30/10/2021;Standard Class;AG-10495;Corporate;77041;FUR-TA-10002607;347.361;7;0.3;-69.4722
5375;CA-2021-118738;24/10/2021;30/10/2021;Standard Class;AG-10495;Corporate;77041;OFF-PA-10001166;10.368;2;0.2;3.6288
5376;CA-2023-134152;27/05/2023;31/05/2023;Standard Class;RP-19855;Corporate;98103;TEC-AC-10004510;98.16;6;0;9.816
5377;CA-2023-134152;27/05/2023;31/05/2023;Standard Class;RP-19855;Corporate;98103;OFF-AR-10004062;31.44;3;0;7.86
5378;CA-2020-125542;05/12/2020;07/12/2020;First Class;NB-18655;Corporate;19134;OFF-EN-10000056;348.488;7;0.2;117.6147
5379;CA-2020-125542;05/12/2020;07/12/2020;First Class;NB-18655;Corporate;19134;OFF-ST-10001469;172.736;4;0.2;-30.2288
5380;CA-2022-136021;14/08/2022;18/08/2022;Standard Class;JM-15580;Consumer;90045;OFF-PA-10000551;15.54;3;0;7.6146
5381;CA-2022-136021;14/08/2022;18/08/2022;Standard Class;JM-15580;Consumer;90045;TEC-MA-10000423;105.552;6;0.2;35.6238
5382;CA-2022-149195;05/09/2022;07/09/2022;Second Class;DM-13525;Corporate;77070;OFF-PA-10001870;25.92;5;0.2;9.072
5383;CA-2022-149195;05/09/2022;07/09/2022;Second Class;DM-13525;Corporate;77070;OFF-FA-10001843;15.808;8;0.2;5.3352
5384;CA-2022-149195;05/09/2022;07/09/2022;Second Class;DM-13525;Corporate;77070;OFF-PA-10002036;10.368;2;0.2;3.7584
5385;CA-2023-161410;26/06/2023;03/07/2023;Standard Class;CC-12220;Consumer;19143;TEC-PH-10001760;358.2;3;0.4;41.79
5386;CA-2023-161410;26/06/2023;03/07/2023;Standard Class;CC-12220;Consumer;19143;TEC-PH-10000673;545.916;14;0.4;72.7888
5387;CA-2023-152786;12/03/2023;17/03/2023;Standard Class;GA-14725;Consumer;72756;OFF-BI-10000829;40.41;9;0;18.5886
5388;CA-2023-164707;18/02/2023;21/02/2023;Second Class;CV-12805;Corporate;90045;TEC-PH-10001924;167.976;3;0.2;10.4985
5389;CA-2023-164707;18/02/2023;21/02/2023;Second Class;CV-12805;Corporate;90045;TEC-AC-10004864;109.53;3;0;47.0979
5390;CA-2023-164707;18/02/2023;21/02/2023;Second Class;CV-12805;Corporate;90045;OFF-LA-10004345;9.82;2;0;4.8118
5391;CA-2023-163874;10/11/2023;12/11/2023;Second Class;NC-18535;Corporate;98105;OFF-BI-10000088;26.352;3;0.2;9.5526
5392;US-2020-123183;19/11/2020;25/11/2020;Standard Class;GR-14560;Corporate;19805;OFF-LA-10002787;22.5;6;0;10.8
5393;US-2020-123183;19/11/2020;25/11/2020;Standard Class;GR-14560;Corporate;19805;OFF-LA-10001569;9.96;2;0;4.5816
5394;US-2020-123183;19/11/2020;25/11/2020;Standard Class;GR-14560;Corporate;19805;OFF-BI-10002429;213.08;7;0;102.2784
5395;US-2020-123183;19/11/2020;25/11/2020;Standard Class;GR-14560;Corporate;19805;FUR-BO-10000362;1025.88;6;0;235.9524
5396;CA-2020-104829;18/11/2020;21/11/2020;Second Class;JG-15805;Corporate;84604;OFF-PA-10003016;21.98;7;0;9.891
5397;US-2022-147340;24/09/2022;24/09/2022;Same Day;EB-13750;Corporate;94110;FUR-FU-10002501;63.2;5;0;23.384
5398;CA-2022-145492;20/11/2022;27/11/2022;Standard Class;MC-17605;Corporate;90004;OFF-AP-10003622;39;12;0;11.31
5399;CA-2022-163202;27/09/2022;02/10/2022;Standard Class;BM-11650;Corporate;43130;OFF-BI-10002764;2.907;3;0.7;-2.0349
5400;CA-2022-117681;09/04/2022;14/04/2022;Standard Class;HF-14995;Consumer;90004;FUR-BO-10001798;556.665;5;0.15;6.549
5401;CA-2023-132262;21/09/2023;23/09/2023;First Class;ML-18265;Consumer;98103;TEC-AC-10000158;71.98;2;0;15.1158
5402;CA-2023-132262;21/09/2023;23/09/2023;First Class;ML-18265;Consumer;98103;TEC-AC-10000303;79.98;2;0;26.3934
5403;CA-2023-123043;24/08/2023;29/08/2023;Standard Class;AH-10195;Corporate;10024;OFF-BI-10003910;24.672;4;0.2;7.71
5404;CA-2023-123043;24/08/2023;29/08/2023;Standard Class;AH-10195;Corporate;10024;OFF-BI-10000138;3.744;1;0.2;1.3104
5405;US-2022-143280;22/02/2022;26/02/2022;Standard Class;TZ-21580;Consumer;90045;TEC-PH-10002398;445.96;5;0.2;55.745
5406;US-2022-143280;22/02/2022;26/02/2022;Standard Class;TZ-21580;Consumer;90045;TEC-AC-10003399;36.24;1;0;15.2208
5407;US-2022-143280;22/02/2022;26/02/2022;Standard Class;TZ-21580;Consumer;90045;OFF-FA-10000992;10.65;3;0;5.0055
5408;CA-2023-108854;08/12/2023;14/12/2023;Standard Class;DM-13345;Corporate;94109;OFF-PA-10003022;87.92;4;0;40.4432
5409;CA-2023-108854;08/12/2023;14/12/2023;Standard Class;DM-13345;Corporate;94109;OFF-BI-10002854;22.424;1;0.2;8.409
5410;CA-2023-108854;08/12/2023;14/12/2023;Standard Class;DM-13345;Corporate;94109;OFF-BI-10001670;90.48;3;0.2;33.93
5411;CA-2023-108854;08/12/2023;14/12/2023;Standard Class;DM-13345;Corporate;94109;OFF-ST-10001837;42.76;1;0;11.1176
5412;CA-2023-166856;18/09/2023;22/09/2023;Standard Class;TS-21505;Consumer;88101;OFF-BI-10002012;10.08;7;0.2;3.528
5413;CA-2023-166856;18/09/2023;22/09/2023;Standard Class;TS-21505;Consumer;88101;TEC-AC-10004992;101.34;3;0;8.1072
5414;CA-2022-153157;11/09/2022;14/09/2022;First Class;TB-21625;Consumer;67212;TEC-PH-10003171;224.75;5;0;62.93
5415;US-2023-125647;23/09/2023;28/09/2023;Standard Class;LC-16870;Consumer;60653;OFF-AP-10000390;73.176;6;0.8;-197.5752
5416;US-2023-125647;23/09/2023;28/09/2023;Standard Class;LC-16870;Consumer;60653;OFF-PA-10004888;20.736;4;0.2;7.2576
5417;US-2023-125647;23/09/2023;28/09/2023;Standard Class;LC-16870;Consumer;60653;TEC-PH-10004188;39.984;2;0.2;-8.9964
5418;CA-2020-132542;06/10/2020;08/10/2020;Second Class;AM-10360;Corporate;68104;OFF-BI-10004099;15.36;2;0;7.68
5419;CA-2021-110877;23/10/2021;26/10/2021;First Class;JE-15715;Consumer;77041;OFF-PA-10004621;36.288;7;0.2;12.7008
5420;CA-2021-110877;23/10/2021;26/10/2021;First Class;JE-15715;Consumer;77041;TEC-PH-10002103;150.384;2;0.2;15.0384
5421;US-2022-151827;31/03/2022;02/04/2022;Second Class;CS-11950;Consumer;19134;TEC-PH-10002789;280.782;3;0.4;-60.8361
5422;US-2022-151827;31/03/2022;02/04/2022;Second Class;CS-11950;Consumer;19134;TEC-AC-10003289;31.984;2;0.2;1.1994
5423;US-2022-163258;29/12/2022;02/01/2023;Standard Class;PF-19225;Consumer;90045;OFF-BI-10000138;11.232;3;0.2;3.9312
5424;CA-2023-103009;03/11/2023;05/11/2023;Second Class;PJ-18835;Corporate;40475;OFF-PA-10001215;26.4;5;0;11.88
5425;US-2023-120649;20/01/2023;26/01/2023;Standard Class;JF-15490;Consumer;6708;OFF-AR-10001545;3.52;2;0;1.0208
5426;CA-2022-153598;03/12/2022;06/12/2022;First Class;NM-18520;Consumer;90045;TEC-AC-10003870;1649.95;5;0;659.98
5427;CA-2022-153598;03/12/2022;06/12/2022;First Class;NM-18520;Consumer;90045;FUR-FU-10001085;111.9;6;0;51.474
5428;US-2022-108497;14/06/2022;14/06/2022;Same Day;MH-17290;Home Office;90036;FUR-BO-10004218;599.165;5;0.15;35.245
5429;CA-2022-113096;02/09/2022;04/09/2022;First Class;SZ-20035;Home Office;94122;OFF-ST-10003455;46.53;3;0;12.0978
5430;CA-2020-136861;05/09/2020;07/09/2020;First Class;PR-18880;Consumer;33710;FUR-FU-10001967;31.984;2;0.2;1.999
5431;CA-2023-117422;21/10/2023;25/10/2023;Standard Class;FC-14245;Home Office;44107;OFF-AP-10000938;161.568;2;0.2;16.1568
5432;CA-2023-117422;21/10/2023;25/10/2023;Standard Class;FC-14245;Home Office;44107;OFF-PA-10002195;4.064;1;0.2;1.3716
5433;CA-2023-117422;21/10/2023;25/10/2023;Standard Class;FC-14245;Home Office;44107;OFF-BI-10002799;6.216;4;0.7;-4.9728
5434;CA-2023-129707;25/04/2023;29/04/2023;Standard Class;LH-16750;Consumer;85224;OFF-AR-10000246;8.896;4;0.2;0.6672
5435;CA-2021-160171;19/10/2021;24/10/2021;Standard Class;RM-19675;Home Office;90008;OFF-AP-10000275;1640.7;5;0;459.396
5436;CA-2021-160171;19/10/2021;24/10/2021;Standard Class;RM-19675;Home Office;90008;TEC-AC-10000892;270;3;0;97.2
5437;CA-2020-103317;05/07/2020;08/07/2020;First Class;DM-13525;Corporate;32137;FUR-FU-10001591;19.52;2;0.2;5.368
5438;CA-2020-103317;05/07/2020;08/07/2020;First Class;DM-13525;Corporate;32137;OFF-BI-10001787;9.81;5;0.7;-6.867
5439;CA-2020-103317;05/07/2020;08/07/2020;First Class;DM-13525;Corporate;32137;FUR-FU-10003192;213.216;3;0.2;15.9912
5440;CA-2022-167115;04/04/2022;09/04/2022;Standard Class;EH-14185;Consumer;10035;OFF-BI-10004600;588.784;2;0.2;183.995
5441;US-2023-153633;13/11/2023;18/11/2023;Second Class;TC-21295;Consumer;33458;OFF-AR-10002335;2.064;1;0.2;0.1548
5442;CA-2023-155929;09/09/2023;13/09/2023;Standard Class;AI-10855;Consumer;85301;OFF-PA-10000859;6.368;2;0.2;2.388
5443;CA-2021-148712;17/04/2021;23/04/2021;Standard Class;JM-15535;Consumer;10035;TEC-AC-10003198;99.6;1;0;36.852
5444;CA-2021-148712;17/04/2021;23/04/2021;Standard Class;JM-15535;Consumer;10035;OFF-BI-10001900;62.296;13;0.2;21.0249
5445;CA-2021-148712;17/04/2021;23/04/2021;Standard Class;JM-15535;Consumer;10035;OFF-AR-10000614;10.71;3;0;2.7846
5446;CA-2022-128307;25/07/2022;29/07/2022;Standard Class;BE-11335;Home Office;77041;OFF-EN-10003040;20.936;1;0.2;7.0659
5447;US-2022-127425;26/08/2022;31/08/2022;Standard Class;DR-12880;Corporate;10035;TEC-PH-10003442;33;6;0;8.25
5448;US-2022-127425;26/08/2022;31/08/2022;Standard Class;DR-12880;Corporate;10035;TEC-AC-10002800;249.95;5;0;87.4825
5449;US-2020-119081;12/09/2020;19/09/2020;Standard Class;TA-21385;Home Office;66062;OFF-SU-10000157;357.93;3;0;7.1586
5450;US-2020-119081;12/09/2020;19/09/2020;Standard Class;TA-21385;Home Office;66062;TEC-AC-10001542;57.4;5;0;10.906
5451;US-2020-119081;12/09/2020;19/09/2020;Standard Class;TA-21385;Home Office;66062;OFF-BI-10004519;331.96;2;0;149.382
5452;US-2020-119081;12/09/2020;19/09/2020;Standard Class;TA-21385;Home Office;66062;FUR-FU-10003464;40.56;2;0;12.9792
5453;CA-2022-140613;22/07/2022;29/07/2022;Standard Class;KN-16705;Home Office;89431;OFF-SU-10004261;86.2;5;0;24.998
5454;US-2023-108700;19/05/2023;23/05/2023;Standard Class;PJ-18835;Corporate;61107;OFF-PA-10004733;38.016;6;0.2;13.7808
5455;CA-2023-160962;28/04/2023;02/05/2023;Standard Class;MC-17605;Corporate;19143;OFF-ST-10001325;8.384;1;0.2;0.7336
5456;CA-2023-160962;28/04/2023;02/05/2023;Standard Class;MC-17605;Corporate;19143;OFF-AR-10003056;6.848;2;0.2;0.7704
5457;CA-2023-130631;29/12/2023;02/01/2024;Standard Class;BS-11755;Consumer;98026;OFF-FA-10000089;19.6;5;0;9.604
5458;CA-2023-130631;29/12/2023;02/01/2024;Standard Class;BS-11755;Consumer;98026;FUR-FU-10004093;68.46;2;0;20.538
5459;CA-2023-116680;04/09/2023;06/09/2023;Second Class;PK-19075;Consumer;94122;OFF-BI-10004022;13.344;6;0.2;4.3368
5460;CA-2023-116680;04/09/2023;06/09/2023;Second Class;PK-19075;Consumer;94122;FUR-TA-10001771;1478.272;8;0.2;92.392
5461;US-2020-107405;21/03/2020;25/03/2020;Standard Class;TS-21205;Corporate;28806;OFF-ST-10002301;16.272;1;0.2;-3.8646
5462;CA-2023-101574;28/09/2023;04/10/2023;Standard Class;BD-11725;Consumer;90032;FUR-FU-10001706;9.24;3;0;4.4352
5463;CA-2020-146591;19/01/2020;20/01/2020;First Class;TS-21340;Consumer;85254;OFF-BI-10003676;32.34;10;0.7;-23.716
5464;CA-2020-146591;19/01/2020;20/01/2020;First Class;TS-21340;Consumer;85254;OFF-PA-10000659;56.064;4;0.2;19.6224
5465;CA-2020-146591;19/01/2020;20/01/2020;First Class;TS-21340;Consumer;85254;OFF-EN-10002504;108.72;5;0.2;36.693
5466;CA-2020-146591;19/01/2020;20/01/2020;First Class;TS-21340;Consumer;85254;FUR-BO-10001972;181.47;5;0.7;-320.597
5467;CA-2020-107706;14/02/2020;19/02/2020;Second Class;ST-20530;Consumer;77095;OFF-PA-10000466;16.176;3;0.2;6.066
5468;CA-2022-122448;09/06/2022;14/06/2022;Standard Class;DB-13210;Consumer;94109;FUR-CH-10002774;122.352;3;0.2;13.7646
5469;CA-2020-132451;26/09/2020;27/09/2020;First Class;KF-16285;Home Office;92105;FUR-CH-10000454;585.552;3;0.2;73.194
5470;CA-2020-132451;26/09/2020;27/09/2020;First Class;KF-16285;Home Office;92105;OFF-PA-10004888;19.44;3;0;9.3312
5471;CA-2022-158547;30/05/2022;04/06/2022;Standard Class;JM-16195;Consumer;45011;OFF-AP-10003842;123.92;5;0.2;9.294
5472;CA-2023-116946;19/12/2023;23/12/2023;Standard Class;TS-21505;Consumer;80134;FUR-FU-10000320;13.36;5;0.2;4.008
5473;CA-2023-116946;19/12/2023;23/12/2023;Standard Class;TS-21505;Consumer;80134;OFF-ST-10002554;78.256;2;0.2;-17.6076
5474;CA-2023-116946;19/12/2023;23/12/2023;Standard Class;TS-21505;Consumer;80134;FUR-BO-10000468;102.018;7;0.7;-183.6324
5475;CA-2023-121741;26/12/2023;26/12/2023;Same Day;YC-21895;Corporate;68025;OFF-ST-10004459;750.68;2;0;37.534
5476;CA-2023-169691;15/06/2023;18/06/2023;First Class;Dp-13240;Home Office;55369;OFF-LA-10002312;44.4;3;0;22.2
5477;CA-2023-169691;15/06/2023;18/06/2023;First Class;Dp-13240;Home Office;55369;OFF-ST-10001291;84.55;5;0;22.8285
5478;CA-2023-169691;15/06/2023;18/06/2023;First Class;Dp-13240;Home Office;55369;OFF-PA-10003022;17.94;3;0;8.7906
5479;CA-2022-121356;20/11/2022;24/11/2022;Standard Class;SJ-20500;Consumer;19711;OFF-BI-10002133;128.4;3;0;62.916
5480;CA-2020-101770;31/03/2020;04/04/2020;Standard Class;KB-16240;Corporate;33180;OFF-BI-10001097;1.869;1;0.7;-1.3083
5481;CA-2023-105487;08/10/2023;14/10/2023;Standard Class;CS-12250;Corporate;92105;TEC-PH-10001336;103.192;1;0.2;11.6091
5482;CA-2023-105487;08/10/2023;14/10/2023;Standard Class;CS-12250;Corporate;92105;TEC-AC-10002305;36;2;0;6.48
5483;CA-2023-105487;08/10/2023;14/10/2023;Standard Class;CS-12250;Corporate;92105;TEC-AC-10003610;239.96;4;0;115.1808
5484;CA-2023-105487;08/10/2023;14/10/2023;Standard Class;CS-12250;Corporate;92105;OFF-ST-10002301;40.68;2;0;0.4068
5485;CA-2023-148999;30/01/2023;04/02/2023;Standard Class;EB-13870;Consumer;33142;FUR-CH-10002044;419.136;4;0.2;-68.1096
5486;CA-2020-107573;12/12/2020;17/12/2020;Standard Class;PB-19150;Consumer;33178;OFF-EN-10001099;23.472;3;0.2;7.6284
5487;CA-2021-156608;24/10/2021;29/10/2021;Standard Class;MT-18070;Home Office;78207;OFF-BI-10004140;3.592;4;0.8;-6.286
5488;CA-2023-134495;01/04/2023;04/04/2023;Second Class;BF-11020;Corporate;32216;TEC-PH-10004897;23.976;3;0.2;-5.6943
5489;CA-2023-134495;01/04/2023;04/04/2023;Second Class;BF-11020;Corporate;32216;OFF-LA-10000262;6.264;3;0.2;2.0358
5490;CA-2023-134495;01/04/2023;04/04/2023;Second Class;BF-11020;Corporate;32216;OFF-AP-10002222;20.808;3;0.2;1.8207
5491;CA-2023-134495;01/04/2023;04/04/2023;Second Class;BF-11020;Corporate;32216;FUR-CH-10003774;218.352;3;0.2;-19.1058
5492;CA-2023-164098;26/01/2023;27/01/2023;First Class;CG-12520;Consumer;77070;OFF-ST-10000615;18.16;2;0.2;1.816
5493;CA-2020-105249;28/11/2020;28/11/2020;Same Day;DH-13675;Home Office;94122;OFF-SU-10001225;7.36;2;0;0.1472
5494;CA-2020-105249;28/11/2020;28/11/2020;Same Day;DH-13675;Home Office;94122;OFF-LA-10002043;41.4;4;0;19.872
5495;CA-2020-105249;28/11/2020;28/11/2020;Same Day;DH-13675;Home Office;94122;FUR-BO-10000330;411.332;4;0.15;-4.8392
5496;CA-2021-113523;04/09/2021;08/09/2021;Standard Class;SC-20440;Corporate;19140;OFF-BI-10001249;7.656;4;0.7;-6.1248
5497;CA-2023-117821;12/06/2023;16/06/2023;Standard Class;HG-15025;Consumer;43302;TEC-AC-10004469;63.92;2;0.2;19.176
5498;CA-2023-164378;15/07/2023;18/07/2023;Second Class;MM-18055;Consumer;10024;OFF-AR-10001177;6.56;2;0;1.9024
5499;CA-2023-164378;15/07/2023;18/07/2023;Second Class;MM-18055;Consumer;10024;OFF-LA-10000634;7.83;3;0;3.6018
5500;CA-2023-164378;15/07/2023;18/07/2023;Second Class;MM-18055;Consumer;10024;TEC-AC-10004708;41.9;2;0;8.799
5501;CA-2023-164378;15/07/2023;18/07/2023;Second Class;MM-18055;Consumer;10024;FUR-CH-10002084;664.146;6;0.1;88.5528
5502;CA-2023-164378;15/07/2023;18/07/2023;Second Class;MM-18055;Consumer;10024;OFF-PA-10004519;8.96;2;0;4.3904
5503;CA-2023-127782;02/11/2023;06/11/2023;Standard Class;TH-21115;Corporate;19140;FUR-FU-10001847;3.312;1;0.2;0.6624
5504;CA-2023-127782;02/11/2023;06/11/2023;Standard Class;TH-21115;Corporate;19140;OFF-AP-10001962;20.136;3;0.2;1.2585
5505;CA-2023-127782;02/11/2023;06/11/2023;Standard Class;TH-21115;Corporate;19140;OFF-EN-10003845;8.856;3;0.2;2.8782
5506;CA-2023-127782;02/11/2023;06/11/2023;Standard Class;TH-21115;Corporate;19140;TEC-PH-10001817;859.2;4;0.4;-186.16
5507;US-2022-162026;08/10/2022;08/10/2022;Same Day;JE-15745;Consumer;90036;OFF-PA-10000167;61.96;2;0;27.882
5508;CA-2022-150000;08/04/2022;14/04/2022;Standard Class;PG-18820;Consumer;30080;OFF-EN-10002973;17.92;4;0;8.6016
5509;CA-2021-168529;08/10/2021;12/10/2021;Standard Class;MB-17305;Consumer;94122;FUR-FU-10001588;145.9;5;0;62.737
